Latency (seconds)
0.018760204315185547
0.020021677017211914
0.02086806297302246
0.01920914649963379
0.01907062530517578
0.019310951232910156
0.02003169059753418
0.018126487731933594
0.019004344940185547
0.019168376922607422
0.020006656646728516
0.020722627639770508
0.018680334091186523
0.018166780471801758
0.019234895706176758
0.020038127899169922
0.01873946189880371
0.019867420196533203
0.020077228546142578
0.018988370895385742
0.01903700828552246
0.01816844940185547
0.02008366584777832
0.01953268051147461
0.01942586898803711
0.019655942916870117
0.018144607543945312
0.020167827606201172
0.019003629684448242
0.018813133239746094
0.019139766693115234
0.018793582916259766
0.0204465389251709
0.018892288208007812
0.017964601516723633
0.0218503475189209
0.020805835723876953
0.01906895637512207
0.018061161041259766
0.019074678421020508
0.023090600967407227
0.018486499786376953
0.019111156463623047
0.019324541091918945
0.01904153823852539
0.019395112991333008
0.019226551055908203
0.020512819290161133
0.018938302993774414
0.020200490951538086
0.01972031593322754
0.0191342830657959
0.01932215690612793
0.021600008010864258
0.019604921340942383
0.021210670471191406
0.019161701202392578
0.01913619041442871
0.01971912384033203
0.02008843421936035
0.01901555061340332
0.01958942413330078
0.019137859344482422
0.018900394439697266
0.019361495971679688
0.019057035446166992
0.01936817169189453
0.019623994827270508
0.018490314483642578
0.01895451545715332
0.0196988582611084
0.01857924461364746
0.017760753631591797
0.01912856101989746
0.01860809326171875
0.018599987030029297
0.019193649291992188
0.019062280654907227
0.01906442642211914
0.019242525100708008
0.019467592239379883
0.018471956253051758
0.02062392234802246
0.01851367950439453
0.019732236862182617
0.018782854080200195
0.018210172653198242
0.019474506378173828
0.019084930419921875
0.01815652847290039
0.01995563507080078
0.019322633743286133
0.019527435302734375
0.019665002822875977
0.01936650276184082
0.020294904708862305
0.01881575584411621
0.01941204071044922
0.017998456954956055
0.019151926040649414
